pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,route_distance_km,route_duration_min,pickup_hour,day_of_week,weather_flag,fare_amount
19.073993,72.988734,19.082244,73.007815,1,2.21,5.5,2,4,0,56.09
19.04969,72.812341,19.103119,72.836872,1,6.48,24.0,8,1,2,259.55
19.072793,72.873421,19.213127,72.968681,1,18.54,72.1,8,3,0,644.82
19.211584,72.984865,18.949087,72.815943,1,34.16,115.4,7,2,1,1156.79
18.954285,72.825804,19.040841,72.820356,2,9.64,27.9,6,0,0,238.1
19.068305,72.819584,19.086757,72.85659,1,4.4,12.5,1,5,0,140.69
18.927153,72.837371,19.083472,72.873559,1,17.79,52.5,3,4,0,559.15
18.935701,72.806764,19.085941,72.870792,1,18.01,70.7,9,5,0,631.2
19.218847,72.981624,19.072493,72.865971,2,20.31,53.8,22,5,0,434.04
18.920559,72.832853,19.078337,72.858568,1,17.75,82.3,21,0,0,768.11
19.089618,72.998397,19.010115,72.863812,1,16.68,69.6,8,5,0,641.75
19.087316,72.984136,19.022474,72.844257,3,16.37,48.0,15,3,1,464.53
18.999153,72.8457,19.103507,72.842824,3,11.61,41.9,18,0,0,369.22
19.106114,72.835941,19.104886,72.86224,2,2.77,12.5,21,1,0,114.5
19.065065,72.815142,19.047254,72.825977,1,2.28,6.6,12,5,0,61.13
19.085242,72.879158,19.097771,72.859919,3,2.46,7.5,7,2,0,65.03
19.082446,72.855479,19.071784,72.883114,1,3.14,8.8,12,6,0,64.16
18.924707,72.840307,19.041996,72.818598,1,13.24,52.6,19,2,0,471.54
19.004073,72.862382,19.072991,72.854114,1,7.71,22.0,4,3,0,229.86
19.080846,72.885026,19.106769,72.897203,1,3.15,11.5,17,2,1,120.54
19.096551,72.979201,19.070434,72.853883,1,13.49,40.9,14,2,0,346.79
19.125318,72.889992,19.062232,72.846514,1,8.37,32.7,9,4,0,300.89
19.07886,72.847353,19.055952,72.822202,1,3.67,15.0,17,5,2,193.32
19.098998,72.855734,19.106244,72.870802,2,1.78,4.8,22,4,0,38.07
19.012367,72.8559,19.120007,72.906706,1,13.11,59.9,9,6,0,550.58
19.004406,72.867446,18.939591,72.840185,1,7.76,22.6,5,1,0,237.04
19.051032,72.821684,19.130723,72.892326,2,11.56,43.0,19,1,0,380.73
19.064084,72.86018,18.940831,72.812647,1,14.59,43.8,6,4,1,416.18
19.068139,72.985802,19.101506,72.829481,2,16.84,53.7,13,1,1,530.2
19.075477,72.815516,19.108931,72.857452,1,5.77,17.3,7,4,1,182.28
19.041639,72.845985,19.121829,72.864079,2,9.12,24.9,6,5,2,279.05
19.057279,72.884306,19.082615,72.869611,2,3.21,9.4,14,6,2,97.73
18.950784,72.806238,18.928801,72.827463,1,3.31,8.8,3,3,0,86.01
18.92575,72.835096,19.079056,72.863852,1,17.31,53.4,15,4,0,454.71
19.072483,72.994748,19.082472,72.879816,2,12.13,34.7,14,4,0,298.66
19.062067,72.838769,19.122256,72.841351,1,6.7,20.4,12,5,0,172.28
19.116857,72.856888,19.060661,72.811671,1,7.85,28.9,18,5,0,254.81
19.132162,72.847744,19.074464,72.823816,2,6.89,26.0,17,4,2,295.4
19.005663,72.865969,18.952352,72.838348,3,6.6,19.3,22,6,0,160.04
19.076188,72.846649,19.006628,72.853743,1,7.77,36.0,8,5,1,392.95
19.075307,72.851203,19.116971,72.861968,1,4.77,13.4,0,0,0,142.11
19.225633,72.97905,19.106202,72.880882,1,16.81,63.9,18,3,0,570.45
19.123259,72.905744,18.921804,72.831615,1,23.72,66.0,5,2,0,683.37
18.950802,72.840702,19.104562,72.874885,2,17.47,57.2,15,5,1,578.6
19.067571,73.006325,19.122965,72.899233,2,12.83,57.1,21,3,2,685.56
19.222118,72.991097,19.068755,72.848598,2,22.69,55.8,23,4,2,740.27
19.061162,72.852122,19.107412,72.846151,1,5.18,15.1,12,6,0,127.18
19.225371,72.987551,19.089753,72.878301,1,18.95,52.7,0,0,0,553.95
19.085942,72.852119,19.129733,72.915097,4,8.22,20.5,3,6,0,201.29
18.929195,72.826928,19.234175,72.971014,1,37.14,102.9,22,6,1,982.75
18.920597,72.846838,19.048449,72.81555,1,14.59,46.8,16,2,0,395.84
18.932236,72.833448,19.123266,72.826909,3,21.25,62.2,3,1,1,753.37
18.936594,72.83786,19.101126,72.850661,2,18.34,51.0,23,0,1,594.9
19.212313,72.972974,19.078843,72.871577,1,18.27,49.6,0,0,0,513.94
18.937486,72.826135,19.062601,72.860069,3,14.36,61.6,19,4,1,653.35
18.929033,72.808882,19.065452,72.866981,1,16.35,64.6,21,6,0,575.39
19.07165,73.013528,19.068004,72.844893,1,17.73,56.2,7,5,0,469.56
19.06293,72.885826,19.142139,72.907723,1,9.1,25.7,5,6,0,274.67
19.072756,72.846577,19.001464,72.841254,2,7.95,33.5,18,6,1,345.23
19.226648,72.993682,19.013836,72.844014,1,28.41,71.9,1,6,0,732.26
19.135544,72.926587,19.091766,72.992178,1,8.44,39.1,17,3,0,364.06
18.930021,72.826962,19.115986,72.925294,4,23.12,68.0,15,0,0,573.8
19.073855,73.004861,19.071801,72.863596,1,14.85,43.5,5,1,0,455.41
19.134819,72.90058,18.945752,72.814171,4,22.9,56.3,1,6,0,566.68
19.072321,72.884506,19.108491,72.854083,1,5.14,21.6,19,3,0,199.25
18.950905,72.853697,19.059462,72.883683,1,12.48,33.9,2,5,1,399.14
19.063553,72.871161,19.005521,72.867753,1,6.46,17.3,22,6,1,161.44
19.085693,72.983908,19.104792,72.863387,3,12.84,41.1,12,3,0,347.4
18.924746,72.821174,19.058777,72.81995,1,14.9,42.5,1,2,2,582.64
19.04777,72.838291,18.941993,72.834406,1,11.77,46.2,9,1,0,413.03
19.109254,72.861906,19.135022,72.900763,1,4.99,19.1,20,3,1,204.13
19.042435,72.822297,19.21554,72.98715,2,25.89,93.5,10,6,0,823.69
19.073276,72.87263,19.11717,72.910778,3,6.32,25.7,21,0,1,265.76
19.07148,72.841436,19.124681,72.920027,1,10.16,28.3,2,6,0,302.45
19.103707,72.862847,19.054006,72.823965,1,6.87,20.1,1,0,0,213.97
19.12763,72.907339,19.020705,72.863815,1,12.74,47.2,19,1,0,426.41
19.094094,72.860296,19.08755,72.880121,3,2.21,6.6,15,3,0,54.66
19.072327,73.002644,19.221905,72.967726,1,17.03,56.5,13,1,0,491.97
19.112952,72.826532,19.12119,72.827143,4,0.92,3.0,15,0,0,47.77
19.119821,72.84465,19.031224,72.843026,1,9.85,24.4,3,0,0,244.44
19.116608,72.912022,19.125065,72.901469,2,1.45,3.9,4,3,0,44.99
19.102769,72.8696,19.052748,72.814357,1,8.04,26.0,12,3,0,223.15
18.932107,72.824972,19.052768,72.825926,3,13.42,61.7,20,3,0,559.16
19.133037,72.907941,18.926979,72.824767,1,24.52,73.9,15,2,0,617.08
18.936542,72.830248,19.073184,72.814259,1,15.29,68.3,9,4,0,634.8
19.060033,72.86185,19.07894,72.826204,1,4.3,18.3,11,5,0,165.53
18.941218,72.803558,19.073613,72.876079,1,16.58,49.1,23,6,0,519.26
19.226701,72.978916,19.093162,72.873027,3,18.55,50.1,2,0,0,521.59
19.122838,72.843463,19.081643,72.866708,2,5.19,13.2,0,1,0,130.12
18.948074,72.835733,19.009597,72.852704,1,7.07,25.6,20,3,0,217.86
19.05987,72.882188,19.199492,72.997504,1,19.69,76.1,17,4,0,681.16
19.002836,72.86213,18.938153,72.835623,1,7.71,25.7,7,3,0,230.09
18.936792,72.840682,19.102665,72.856444,1,18.52,70.4,10,4,0,619.0
19.085113,72.851983,19.138308,72.901992,1,7.91,20.4,4,3,0,202.17
19.012081,72.858182,19.066741,72.981184,1,14.29,63.1,18,5,0,591.24
18.947895,72.826911,19.086446,73.015942,1,25.14,81.8,12,4,0,705.39
19.079333,72.865781,19.072895,72.859826,1,0.95,2.7,16,6,0,28.0
19.017224,72.865799,19.202426,72.964562,1,23.06,88.0,21,1,1,893.42
18.957833,72.809604,19.077731,72.881876,3,15.34,43.2,6,3,0,355.16
19.052259,72.818186,19.003594,72.857371,2,6.8,18.2,23,1,0,185.13
19.120925,72.830498,19.008175,72.831239,1,12.54,38.5,12,1,0,324.45
18.959885,72.816959,18.935485,72.817548,3,2.71,9.2,7,6,0,84.04
18.924793,72.826305,19.109588,72.855035,2,20.77,59.0,13,5,0,488.71
19.085352,72.862125,19.002205,72.84294,2,9.46,27.2,3,6,0,293.61
19.222531,72.963221,18.943822,72.835759,2,33.76,126.4,10,4,0,1115.17
19.135819,72.832948,19.019888,72.838531,1,12.9,50.9,11,3,0,457.05
19.070132,72.844243,19.06684,72.9822,1,14.5,63.3,8,3,0,586.77
18.937383,72.839222,19.08363,72.865684,1,16.5,47.8,23,0,0,500.48
19.139587,72.856196,19.096131,72.864884,2,4.92,13.8,16,5,0,117.24
18.936579,72.816615,19.010591,72.841479,3,8.64,29.3,7,2,0,249.64
19.107881,72.880154,19.002307,72.847762,1,12.22,46.4,9,0,0,406.76
19.1042,72.855369,19.203308,72.988328,2,17.79,72.8,18,5,0,658.61
18.935826,72.813828,19.218942,72.994509,1,36.76,101.7,3,3,0,1051.58
19.07198,72.884519,19.003546,72.864315,2,7.9,28.7,20,2,0,258.21
19.056229,72.833284,18.959061,72.806203,1,11.17,27.6,2,3,0,276.82
19.077152,72.865214,19.123684,72.865014,2,5.17,14.0,5,6,0,150.38
19.095014,72.981404,19.101394,72.852323,1,13.58,61.0,18,0,0,554.44
19.101838,72.838736,19.081205,73.00573,3,17.7,51.4,3,0,2,696.98
19.145544,72.892668,19.058939,72.867183,1,10.0,43.0,10,1,2,510.56
19.051036,72.884363,19.053129,72.876512,1,0.86,2.5,22,3,1,37.07
19.102224,72.829392,19.145497,72.927354,1,11.36,34.1,4,3,1,408.27
18.951321,72.82948,18.960793,72.812541,1,2.07,5.2,1,4,0,56.18
19.124244,72.836342,19.093567,73.014002,1,18.98,56.8,12,6,0,473.1
18.939654,72.821956,19.096651,72.981481,1,24.21,72.4,13,1,0,605.28
18.941255,72.82002,19.084593,72.868584,1,16.74,63.4,8,1,0,559.76
19.041654,72.833826,19.054475,72.841738,1,1.65,7.3,17,1,2,87.03
19.135751,72.851846,19.117766,72.91932,2,7.37,31.0,18,6,0,278.96
18.933428,72.817218,19.080893,72.852884,1,16.82,61.9,19,2,0,544.07
19.115523,72.890801,19.005008,72.84326,1,13.27,43.9,16,6,0,382.75
19.057672,72.983327,19.124661,72.863496,1,14.63,37.3,23,1,0,376.84
19.09063,72.85494,19.099838,72.863092,1,1.33,5.7,21,6,1,65.01
19.13102,72.890812,19.018217,72.843048,2,13.51,56.7,17,1,1,597.11
19.219592,72.961553,19.085789,72.878506,1,17.25,76.0,9,5,0,701.1
19.043967,72.835669,18.998892,72.837007,3,5.01,14.5,16,1,0,118.66
19.073087,72.836753,19.121075,72.896963,2,8.28,33.3,21,6,0,292.06
19.079129,72.84211,19.026491,72.84255,1,5.85,19.3,6,0,0,161.84
19.012171,72.827944,19.129805,72.837503,1,13.12,35.2,5,6,0,358.67
19.093047,72.988359,19.076065,72.872522,2,12.32,35.4,22,2,0,293.32
18.999149,72.849847,19.20649,72.994734,3,27.63,119.8,8,6,0,1104.12
18.939204,72.807911,18.923965,72.841034,2,3.87,16.3,20,5,0,151.28
19.10266,72.862524,19.085037,72.860856,1,1.97,7.3,10,3,1,72.14
19.077572,72.978701,19.011598,72.854726,1,14.95,60.1,20,1,0,545.95
18.93879,72.825954,19.049705,72.85036,1,12.6,39.9,6,5,1,393.21
19.062712,72.838712,19.05659,72.88318,1,4.72,14.2,15,6,1,145.39
19.065544,73.016708,19.123272,72.905059,3,13.37,42.9,15,0,0,370.78
19.12597,72.836191,19.065754,72.873661,1,7.77,23.6,13,5,0,191.8
18.947605,72.825317,19.128472,72.904545,2,21.77,77.4,21,1,1,767.43
19.065723,72.822827,19.02217,72.85218,1,5.74,21.4,11,4,0,186.28
19.083921,72.987313,18.930466,72.824866,3,24.14,108.2,17,0,2,1297.83
18.950833,72.828401,19.088357,72.996902,1,23.4,96.3,9,5,0,869.17
19.072072,72.878002,18.955652,72.834608,1,13.73,34.6,0,5,0,352.23
19.063229,72.880965,19.009224,72.859434,1,6.42,17.3,22,1,0,136.84
19.076685,72.843658,18.92654,72.82722,2,16.78,66.9,21,6,0,598.11
19.234301,72.985916,19.217839,72.960681,1,3.22,10.2,15,1,0,83.95
19.060451,72.828344,19.092056,73.008573,3,19.26,81.2,18,2,0,735.05
19.228924,72.990858,19.142905,72.909281,1,12.84,37.6,13,4,0,311.68
19.066156,72.812337,19.107112,72.91798,2,12.0,55.2,20,2,0,516.99
19.092777,72.878232,18.99794,72.856913,2,10.78,30.4,0,1,2,407.27
19.061855,72.876043,19.062418,72.984188,1,11.37,44.0,19,1,1,446.72
19.221842,72.963579,19.074184,72.855166,1,19.98,91.4,11,4,0,853.54
19.216691,72.997296,19.011245,72.836749,1,28.4,75.0,23,2,0,778.49
18.939332,72.844983,19.104032,72.865221,2,18.44,52.1,4,4,1,618.21
19.112865,72.913259,19.084674,72.994318,2,9.08,25.7,15,4,1,243.86
19.054168,72.829527,18.9575,72.839753,1,10.8,42.1,8,4,0,382.03
19.081257,73.006347,19.094435,72.981798,1,2.97,7.8,2,2,0,83.04
19.066984,72.84328,19.028107,72.839353,1,4.34,18.0,8,1,1,195.71
19.081548,72.846007,19.01867,72.84448,2,6.99,30.3,19,1,1,317.41
18.933749,72.810124,19.205907,72.963017,1,34.26,100.0,2,5,1,1216.75
19.048657,72.881314,18.926848,72.840529,1,14.21,36.9,0,1,0,376.0
19.041186,72.820402,18.942634,72.830092,4,11.01,30.5,4,3,1,359.38
19.058991,72.886594,19.13918,72.851479,3,9.65,30.0,13,3,1,295.96
19.223369,72.993365,18.951689,72.818688,2,35.35,106.9,13,4,2,1183.29
19.121371,72.864536,19.136151,72.892374,1,3.35,9.1,22,3,1,78.27
19.05738,72.873932,19.041131,72.844397,2,3.59,10.7,1,4,0,113.6
19.083195,72.849211,19.060949,72.869602,1,3.27,11.7,17,5,0,105.45
19.132574,72.923118,19.139004,72.838871,1,8.88,36.0,9,0,1,365.31
18.927256,72.829406,19.113938,72.828075,1,20.76,93.2,8,5,0,865.38
19.087183,72.993011,19.139314,72.859433,1,15.18,64.6,11,1,0,589.04
19.090805,73.018319,18.920341,72.820181,1,28.16,70.0,3,1,0,710.78
19.067156,72.814829,19.018021,72.858737,1,7.15,20.8,14,4,0,168.53
19.229595,72.995456,19.2348,72.985028,1,1.24,3.0,22,5,0,30.99
19.113532,72.924315,18.933996,72.846874,1,21.56,58.8,16,3,0,491.1
19.064861,72.86077,19.066616,72.820769,1,4.21,10.9,3,0,1,126.97
19.069204,73.017268,19.051084,72.843314,1,18.39,77.4,9,2,0,710.9
19.07048,72.992361,19.121054,72.852527,1,15.73,67.0,20,0,0,606.37
19.081991,72.854122,18.945105,72.812372,1,15.84,39.2,0,3,2,518.69
19.143667,72.905232,18.937227,72.833822,4,24.15,90.2,8,1,0,801.56
18.929636,72.846835,18.94639,72.837835,1,2.09,9.5,20,1,0,81.43
19.207473,72.975306,18.955285,72.81691,3,32.61,129.0,8,6,0,1150.78
19.046716,72.862134,19.132456,72.861899,1,9.53,29.6,6,4,0,254.35
19.096234,72.852836,19.037509,72.85727,1,6.55,20.6,6,0,0,181.47
19.054634,72.886388,19.046185,72.861994,1,2.73,7.2,0,6,0,74.26
19.199061,72.962303,18.921017,72.854628,4,32.92,108.1,14,6,0,939.65
19.085173,72.869315,19.139452,72.846018,2,6.51,23.6,9,0,0,201.27
18.951625,72.841189,18.924099,72.826584,1,3.42,9.1,3,1,1,112.91
19.093483,72.996798,19.131472,72.908175,4,10.22,39.1,8,2,1,394.91
19.142399,72.899444,19.056317,72.81215,1,13.26,47.1,8,6,0,404.94
19.128805,72.851362,19.059314,72.837412,1,7.86,19.4,1,3,0,199.75
19.07385,72.824515,19.076346,73.010158,1,19.51,53.8,4,2,1,640.07
19.119887,72.912209,18.93976,72.836422,1,21.56,63.2,16,3,0,527.09
19.226963,72.997018,19.120668,72.83531,2,20.69,60.2,5,4,0,633.26
19.051961,72.843263,19.071486,72.840593,1,2.19,5.6,1,0,1,70.51
19.057139,73.017639,19.032581,72.858199,1,16.98,57.4,6,6,0,491.21
19.20702,72.980415,19.092631,72.867638,4,17.38,50.7,5,3,0,525.66
19.060892,72.872641,19.125157,72.840473,1,7.91,19.5,4,4,1,215.18
19.042504,72.819235,19.082337,72.982485,4,17.72,55.9,12,0,1,548.81
19.211486,72.961001,19.107291,72.924326,1,12.21,34.9,12,1,0,295.16
19.028804,72.858026,19.006173,72.857359,1,2.52,11.4,20,6,0,108.04
19.066146,72.830366,19.07851,73.015108,1,19.46,70.6,19,1,0,620.32
19.046841,72.820843,19.050871,72.834527,1,1.51,4.4,16,6,0,28.51
18.955538,72.811887,19.078196,72.820149,1,13.67,55.6,21,3,1,576.87
18.948411,72.809974,19.135496,72.833812,1,20.95,53.6,2,0,0,557.96
19.226421,72.995239,19.070997,72.86269,2,22.19,79.1,18,1,0,689.79
19.199646,72.960709,19.078258,72.860901,1,17.09,63.3,20,4,0,562.45
18.957783,72.838284,19.053507,72.825987,3,10.72,35.6,13,3,0,304.64
19.057988,72.854862,19.059654,72.990193,1,14.22,43.7,15,2,0,372.75
19.14535,72.91772,19.071948,72.817113,3,13.35,57.9,19,2,0,530.05
18.93343,72.808161,19.062978,72.818029,1,14.44,41.1,22,0,0,343.36
19.13464,72.920398,18.937883,72.818014,1,24.38,67.4,3,6,0,698.36
19.089517,72.979739,19.144553,72.906033,1,9.87,27.7,4,0,0,290.03
19.104907,72.878394,18.951391,72.803829,1,18.78,61.9,6,1,0,530.56
19.124934,72.92258,19.09506,73.016241,1,10.39,34.6,15,1,0,307.53
19.208202,72.961794,19.004704,72.85786,2,25.13,74.9,13,3,1,733.37
19.082787,72.998798,19.036714,72.8493,1,16.53,46.1,7,5,0,383.45
19.123497,72.834701,18.924194,72.803807,2,22.4,98.4,18,4,1,1038.04
19.1222,72.89181,18.932488,72.828788,1,22.11,92.5,8,3,0,846.61
19.123749,72.904454,18.935301,72.808554,2,23.25,102.7,10,4,0,942.78
19.095015,73.011376,19.109175,72.870026,2,14.94,43.1,7,1,0,357.36
19.059441,72.887519,19.058064,72.83581,2,5.44,19.5,20,6,0,176.85
19.094599,72.853137,19.083593,72.998643,2,15.34,42.1,13,4,0,342.19
19.052888,72.823319,19.075692,72.837027,1,2.92,9.1,15,3,1,89.76
19.072958,72.886206,18.944084,72.837901,1,15.2,39.7,4,4,0,409.26
19.092604,73.005407,19.076641,72.875678,1,13.75,61.3,8,0,0,578.62
19.209644,72.99471,19.108157,72.856209,2,18.41,46.9,3,1,1,552.6
19.068313,72.820767,18.924323,72.822409,1,16.01,40.3,4,1,2,530.53
19.102915,72.851703,19.023306,72.840078,1,8.94,30.3,6,5,0,263.44
19.078505,72.843785,19.10695,72.859474,3,3.57,10.2,23,0,0,108.16
19.07477,72.863711,19.054123,72.878367,1,2.76,8.7,16,4,0,70.62
19.202892,72.992887,19.080903,72.868034,1,18.87,72.4,18,6,0,649.28
19.05813,72.856304,19.072361,72.873651,1,2.41,6.3,4,5,1,79.56
19.005454,72.838068,19.046992,72.854048,2,4.91,15.9,12,0,0,135.05
19.105059,72.865505,19.049483,72.816511,2,8.04,32.3,11,3,0,291.38
18.938501,72.842656,19.057939,72.989518,1,20.37,51.0,0,3,0,517.29
19.137171,72.85112,19.062505,72.847643,2,8.31,36.3,17,5,0,329.44
19.11687,72.924991,19.056173,72.820173,1,12.92,36.2,16,0,0,305.69
18.955389,72.842959,19.012467,72.858278,1,6.55,16.4,2,6,0,163.94
18.925884,72.845954,18.946879,72.806599,2,4.75,13.1,14,5,1,126.88
19.074635,72.829904,19.076351,72.813924,3,1.69,4.2,1,4,0,45.78
19.02132,72.86058,19.07771,72.884228,1,6.75,22.0,7,1,0,192.86
19.212517,72.980854,18.962648,72.843239,1,31.32,78.5,4,6,0,797.56
19.208826,72.985027,19.124397,72.850699,1,16.95,44.4,4,6,0,451.42
19.12578,72.82854,19.013679,72.845168,2,12.59,31.4,23,0,2,421.63
18.949739,72.826748,19.021937,72.83006,2,8.04,25.5,16,1,1,249.84
19.14545,72.918893,18.951933,72.831202,1,23.41,64.6,4,1,1,768.54
19.214206,72.986107,19.069947,72.874019,1,19.9,54.4,14,3,1,526.29
18.92443,72.82248,19.112503,72.918348,2,23.21,85.3,11,4,1,869.48
19.135653,72.917363,19.131188,72.913601,4,0.63,1.9,2,1,0,43.83
19.12647,72.863038,18.939885,72.824064,4,21.15,59.0,4,2,0,608.39
19.071577,72.857452,19.073083,72.865178,1,0.83,2.4,0,6,0,28.11
19.071454,73.000668,19.096558,73.014834,3,3.16,9.8,15,0,0,86.82
19.056399,72.858034,19.067132,72.882009,1,2.79,7.6,0,0,0,74.52
19.236806,72.984164,19.205409,72.998026,2,3.78,11.4,15,3,0,93.67
18.93766,72.837834,18.938399,72.807756,2,3.16,9.3,3,0,1,118.66
19.125752,72.906073,19.028943,72.843539,2,12.61,37.7,4,5,1,459.41
19.198652,72.986938,19.046609,72.840239,1,22.88,100.7,8,4,0,923.51
19.138715,72.857045,19.016699,72.866584,1,13.6,35.9,3,6,0,367.53
19.107446,72.905641,19.121783,72.83811,4,7.27,19.6,3,1,0,201.62
19.064767,72.888374,19.228343,72.965928,1,19.93,58.0,0,0,1,699.16
19.105588,72.876858,18.93421,72.839145,4,19.46,49.9,0,3,2,661.27
19.114326,72.850408,19.057557,72.809985,1,7.61,31.3,20,0,0,283.62
19.056458,72.818637,18.949177,72.837626,1,12.1,34.4,3,6,0,358.38
18.924864,72.825928,18.9388,72.821972,1,1.6,6.7,17,1,0,57.2
18.937272,72.828912,19.039709,72.82206,1,11.41,31.2,14,1,0,254.98
19.058363,73.002916,18.9476,72.843346,3,20.81,80.5,9,4,0,728.24
18.93665,72.842545,19.112035,72.840909,4,19.5,89.9,18,6,0,839.55
19.066823,72.881805,19.107501,72.858133,2,5.16,15.1,23,4,0,156.2
19.047499,72.849868,19.080576,72.882583,3,5.03,21.4,11,2,0,196.12
19.065664,72.833879,19.235359,72.978943,4,24.25,68.1,13,4,0,568.86
19.069927,72.842425,19.016546,72.831058,2,6.05,20.5,16,5,0,171.28
19.130751,72.827428,18.937454,72.841491,2,21.54,61.4,6,4,2,669.03
19.045029,72.844627,19.069649,72.879309,1,4.56,13.2,6,1,0,115.07
19.114832,72.895162,19.077566,72.872151,1,4.8,13.3,12,2,0,118.69
18.95369,72.837259,19.101854,72.864028,1,16.71,48.9,16,0,0,408.56
19.088924,72.856838,18.955436,72.815312,2,15.47,44.4,14,5,0,372.69
19.043927,72.842158,19.0567,72.875625,1,3.79,10.7,16,3,0,87.7
19.132986,72.910455,19.022188,72.86411,1,13.25,39.1,0,1,0,410.81
19.086477,72.876198,19.033384,72.853124,2,6.38,22.9,17,0,0,197.09
19.062179,72.9861,19.09258,72.986614,1,3.38,9.9,2,3,1,133.08
18.931679,72.852125,18.939685,72.827383,1,2.75,8.1,2,6,1,95.38
19.083522,72.855015,19.106953,72.850624,1,2.65,8.0,14,5,1,78.47
19.064038,72.868842,19.097823,72.868533,1,3.76,13.3,20,1,1,119.13
18.958402,72.826172,19.215061,72.97754,2,32.67,91.3,6,2,0,766.68
19.231869,72.977133,19.058561,72.831772,4,24.59,73.6,14,0,0,621.4
19.026365,72.844966,19.229149,72.990213,1,27.23,111.0,10,1,0,998.58
19.093037,72.854005,19.216035,72.982283,1,19.2,52.0,5,5,0,542.37
19.133848,72.91673,19.07116,72.843681,3,10.37,40.2,18,0,0,358.82
19.001231,72.862253,19.070616,73.014291,2,17.75,69.2,9,0,0,619.57
18.937876,72.851721,18.938947,72.852163,1,3.5,13.4,21,0,0,120.84
19.026554,72.840323,19.068052,72.86411,1,5.25,20.4,10,6,1,211.73
19.018689,72.853925,19.071965,73.01581,1,18.02,60.4,15,1,1,594.2
18.952496,72.848787,19.13787,72.857524,2,20.63,77.4,8,3,0,684.62
19.013714,72.861398,19.137498,72.831666,1,14.11,53.3,17,2,0,475.66
19.02638,72.844511,19.10846,72.859566,1,9.26,26.7,5,4,0,280.17
19.132326,72.924424,19.204901,72.997995,1,11.17,43.1,20,2,0,384.68
19.217856,72.978977,19.094525,72.987699,1,13.74,42.4,14,4,1,415.39
19.006785,72.829951,19.082743,72.99223,1,19.03,48.5,0,0,1,560.17
19.092174,72.993429,19.088847,72.996027,1,1.61,6.4,10,6,0,56.24
19.202937,72.973594,18.937695,72.85005,2,32.22,104.6,12,5,0,890.02
19.118727,72.856396,19.076872,72.861606,1,4.69,13.9,3,0,0,135.15
19.09866,72.883484,19.075387,72.850885,2,4.29,14.0,14,5,1,140.06
19.126737,72.914387,19.076925,72.881379,1,6.54,18.7,14,3,1,169.21
18.927046,72.847997,19.100287,72.867747,1,19.38,83.8,20,5,0,774.85
18.957566,72.817034,19.079581,72.832703,1,13.67,33.9,22,3,0,284.34
18.950507,72.849267,19.103623,72.847925,2,17.03,74.3,8,0,1,778.94
19.135033,72.902547,19.210944,72.968218,1,10.9,45.3,11,4,0,417.19
19.010278,72.862036,19.073207,72.842473,2,7.29,29.0,9,4,0,261.84
19.086589,72.991612,19.026234,72.835953,2,17.68,51.1,23,5,0,533.56
19.103369,72.851399,19.101733,72.861366,1,1.06,3.5,14,4,0,39.98
19.074591,72.866099,19.077795,72.864419,1,3.45,9.5,0,3,0,101.21
19.07545,72.882017,19.132779,72.833367,1,8.17,24.4,0,4,2,328.01
19.12337,72.840691,19.102124,72.863118,1,3.34,9.3,15,4,1,81.66
18.95635,72.844884,19.109144,72.903226,1,18.06,74.4,17,5,0,675.96
19.130616,72.891767,19.082001,72.882818,1,5.49,20.9,20,4,0,181.49
19.133635,72.917687,19.032822,72.86376,1,12.56,42.5,14,0,1,421.61
18.933514,72.840951,18.925234,72.847205,1,1.13,3.7,15,3,0,44.64
18.955613,72.81567,19.003661,72.835937,1,5.75,21.9,8,2,0,198.08
19.066697,72.848188,19.09963,72.865832,3,4.1,16.6,11,1,0,143.13
19.023571,72.8505,19.035386,72.85356,1,1.35,5.7,8,4,0,46.66
19.077752,72.979377,19.134185,72.911508,1,9.5,38.1,17,3,0,342.95
18.938125,72.824203,18.951908,72.819706,1,1.6,6.8,8,4,0,58.34
19.091562,72.993096,19.093159,72.856598,3,14.34,42.8,22,6,0,364.46
19.102124,72.859093,19.106909,72.863597,2,0.71,1.8,2,5,0,34.54
19.074327,73.005709,19.20076,72.976918,1,14.38,40.6,23,6,2,556.96
19.094737,73.007135,19.113301,72.863081,2,15.28,58.4,20,5,0,517.83
19.237326,72.996194,19.087638,72.985285,1,16.68,52.6,12,4,0,449.89
19.205612,72.970293,19.111614,72.90082,1,12.75,37.4,23,2,0,389.6
19.087858,72.8499,19.07234,72.854004,1,1.78,6.5,21,3,0,61.0
19.07381,72.999895,18.948253,72.832858,1,22.43,102.0,8,2,0,945.31
19.107135,72.857986,19.224494,72.969307,2,17.52,68.8,11,4,0,618.06
19.128062,72.920318,19.027609,72.828619,2,14.75,59.7,19,3,1,623.31
19.00246,72.864752,19.041134,72.810583,1,7.14,24.2,12,2,0,210.75
19.050753,72.822372,18.961662,72.83611,3,10.01,28.9,14,2,1,275.35
